Game Information,,,,,,Player Statlines,,,,,
Week,Game,Match ID,Team,Opponent,Player,Sc,G,A,Sv,Sh,NCP
1,2,12,Spectre,Wizards,Dewy413,743,2,0,4,5,
1,2,12,Spectre,Wizards,Legend_uh,359,0,1,3,1,
1,2,12,Wizards,Spectre,Phyrexius,1181,7,0,1,11,
1,2,12,Wizards,Spectre,Xivilai47,623,1,3,2,5,
1,3,12,Spectre,Wizards,Dewy413,1142,6,2,0,8,
1,3,12,Spectre,Wizards,Legend_uh,414,2,1,1,2,
1,3,12,Wizards,Spectre,Phyrexius,194,0,0,0,2,
1,3,12,Wizards,Spectre,Xivilai47,222,0,0,1,2,
1,4,12,Spectre,Wizards,Dewy413,1180,5,0,5,5,
1,4,12,Spectre,Wizards,Legend_uh,393,1,2,1,3,
1,4,12,Wizards,Spectre,Phyrexius,431,1,0,3,3,
1,4,12,Wizards,Spectre,Xivilai47,218,0,0,0,3,
1,5,12,Spectre,Wizards,Dewy413,719,3,1,0,9,
1,5,12,Spectre,Wizards,Legend_uh,571,1,1,3,3,
1,5,12,Wizards,Spectre,Phyrexius,811,3,0,3,5,
1,5,12,Wizards,Spectre,Xivilai47,260,0,1,2,1,
1,1,13,Bulls,Dodgers,Vandy,610,2,1,2,6,
1,1,13,Bulls,Dodgers,Kend0,464,2,0,0,5,
1,1,13,Dodgers,Bulls,furphy,373,0,1,2,3,
1,1,13,Dodgers,Bulls,Dopenose,428,1,0,2,2,
1,2,13,Bulls,Dodgers,Vandy,599,2,1,1,3,
1,2,13,Bulls,Dodgers,Kend0,438,1,2,1,2,
1,2,13,Dodgers,Bulls,furphy,536,2,0,1,4,
1,2,13,Dodgers,Bulls,Dopenose,186,0,1,0,2,
1,3,13,Bulls,Dodgers,Vandy,446,1,1,2,2,
1,3,13,Bulls,Dodgers,Kend0,468,2,0,1,4,
1,3,13,Dodgers,Bulls,furphy,424,2,0,0,5,
1,3,13,Dodgers,Bulls,Dopenose,424,0,2,2,2,
1,4,13,Bulls,Dodgers,Vandy,850,3,2,2,4,
1,4,13,Bulls,Dodgers,Kend0,410,2,1,0,4,
1,4,13,Dodgers,Bulls,furphy,310,0,1,1,3,
1,4,13,Dodgers,Bulls,Dopenose,306,1,0,1,0,
1,5,13,Bulls,Dodgers,Vandy,1155,7,1,1,9,
1,5,13,Bulls,Dodgers,Kend0,455,1,3,0,3,
1,5,13,Dodgers,Bulls,furphy,391,0,1,2,2,
1,5,13,Dodgers,Bulls,Dopenose,337,1,0,2,1,
1,1,14,Elite,Tyrants,Chunkylover,752,2,0,4,4,
1,1,14,Elite,Tyrants,Peytoneli,345,0,0,1,3,
1,1,14,Tyrants,Elite,TruSolja,398,1,0,1,3,
1,1,14,Tyrants,Elite,Gualbertos,206,0,0,0,5,
1,2,14,Elite,Tyrants,Chunkylover,613,2,0,4,3,
1,2,14,Elite,Tyrants,Peytoneli,222,0,1,0,3,
1,2,14,Tyrants,Elite,TruSolja,665,3,0,1,5,
1,2,14,Tyrants,Elite,Gualbertos,216,0,0,2,2,
1,3,14,Elite,Tyrants,Chunkylover,437,0,2,2,3,
1,3,14,Elite,Tyrants,Peytoneli,476,2,0,2,3,
1,3,14,Tyrants,Elite,TruSolja,548,1,2,2,2,
1,3,14,Tyrants,Elite,Gualbertos,577,3,0,0,7,
1,4,14,Elite,Tyrants,Chunkylover,388,1,1,0,3,
1,4,14,Elite,Tyrants,Peytoneli,356,2,0,0,4,
1,4,14,Tyrants,Elite,TruSolja,720,1,4,1,2,
1,4,14,Tyrants,Elite,Gualbertos,782,4,1,2,3,
1,5,14,Elite,Tyrants,Chunkylover,544,1,2,2,4,
1,5,14,Elite,Tyrants,Peytoneli,380,2,0,1,3,
1,5,14,Tyrants,Elite,TruSolja,386,1,1,1,4,
1,5,14,Tyrants,Elite,Gualbertos,667,3,1,2,5,
1,1,15,Flames,Pandas,Fittz,572,1,1,3,5,
1,1,15,Flames,Pandas,Bahhbe,432,2,0,1,4,
1,1,15,Pandas,Flames,Sypower,770,2,1,4,5,
1,1,15,Pandas,Flames,Xequter001,490,2,1,1,3,
1,2,15,Flames,Pandas,Fittz,430,2,2,0,2,
1,2,15,Flames,Pandas,Bahhbe,547,3,0,1,3,
1,2,15,Pandas,Flames,Sypower,324,1,1,0,3,
1,2,15,Pandas,Flames,Xequter001,577,3,0,0,4,
1,3,15,Flames,Pandas,Fittz,148,0,0,0,1,
1,3,15,Flames,Pandas,Bahhbe,212,0,0,1,1,
1,3,15,Pandas,Flames,Sypower,286,1,1,0,2,
1,3,15,Pandas,Flames,Xequter001,671,3,1,1,4,
1,4,15,Flames,Pandas,Fittz,394,0,0,3,1,
1,4,15,Flames,Pandas,Bahhbe,297,1,0,1,3,
1,4,15,Pandas,Flames,Sypower,418,1,1,0,4,
1,4,15,Pandas,Flames,Xequter001,468,2,1,1,3,
1,5,15,Flames,Pandas,Fittz,526,2,0,1,5,
1,5,15,Flames,Pandas,Bahhbe,292,0,1,1,3,
1,5,15,Pandas,Flames,Sypower,410,1,1,1,4,
1,5,15,Pandas,Flames,Xequter001,593,2,1,2,6,
1,1,16,Shadow,Sharks,Void,344,0,1,1,2,
1,1,16,Shadow,Sharks,Papi,400,1,0,3,2,
1,1,16,Sharks,Shadow,Galaxy,645,4,0,0,6,
1,1,16,Sharks,Shadow,Lightning,436,1,2,1,5,
1,2,16,Shadow,Sharks,Void,850,3,1,3,6,
1,2,16,Shadow,Sharks,Papi,440,2,1,1,5,
1,2,16,Sharks,Shadow,Galaxy,384,1,0,2,3,
1,2,16,Sharks,Shadow,Lightning,556,2,1,2,7,
1,3,16,Shadow,Sharks,Void,500,2,0,2,3,
1,3,16,Shadow,Sharks,Papi,539,3,0,0,4,
1,3,16,Sharks,Shadow,Galaxy,384,1,0,0,2,
1,3,16,Sharks,Shadow,Lightning,176,0,0,1,3,
1,4,16,Shadow,Sharks,Void,454,2,0,1,7,
1,4,16,Shadow,Sharks,Papi,354,0,2,2,2,
1,4,16,Sharks,Shadow,Galaxy,538,2,1,1,3,
1,4,16,Sharks,Shadow,Lightning,416,1,1,2,3,
1,5,16,Shadow,Sharks,Void,362,0,1,2,2,
1,5,16,Shadow,Sharks,Papi,294,1,0,1,5,
1,5,16,Sharks,Shadow,Galaxy,568,1,1,2,5,
1,5,16,Sharks,Shadow,Lightning,499,2,0,2,2,
2,1,17,Lightning,Eclipse,british,683,3,1,1,6,
2,1,17,Lightning,Eclipse,Arrogantmeat,541,3,0,0,6,
2,1,17,Eclipse,Lightning,Manatee,516,1,0,3,3,
2,1,17,Eclipse,Lightning,Kiimmmiiii,268,0,0,2,1,
2,2,17,Lightning,Eclipse,british,288,0,0,0,4,
2,2,17,Lightning,Eclipse,Arrogantmeat,398,0,0,4,4,
2,2,17,Eclipse,Lightning,Manatee,990,5,1,3,6,
2,2,17,Eclipse,Lightning,Kiimmmiiii,547,1,2,2,5,
2,3,17,Lightning,Eclipse,british,647,2,1,2,5,
2,3,17,Lightning,Eclipse,Arrogantmeat,398,1,0,1,2,
2,3,17,Eclipse,Lightning,Manatee,363,0,0,2,2,
2,3,17,Eclipse,Lightning,Kiimmmiiii,330,1,0,1,3,
2,4,17,Lightning,Eclipse,british,408,1,0,3,1,
2,4,17,Lightning,Eclipse,Arrogantmeat,424,1,0,1,3,
2,4,17,Eclipse,Lightning,Manatee,386,0,0,2,3,
2,4,17,Eclipse,Lightning,Kiimmmiiii,222,1,0,0,3,
2,5,17,Lightning,Eclipse,british,858,3,3,1,7,
