2,1,18,Dodgers,Elite,El Fuego,160,1,0,0,1
2,1,18,Elite,Dodgers,Racer,380,2,1,1,3
2,1,18,Elite,Dodgers,Whiffles,285,2,0,0,3
2,2,18,Dodgers,Elite,Krodville,200,1,0,1,3
2,2,18,Dodgers,Elite,El Fuego,185,1,0,2,3
2,2,18,Elite,Dodgers,Racer,405,2,0,0,5
2,2,18,Elite,Dodgers,Whiffles,270,1,2,3,3
2,3,18,Dodgers,Elite,Krodville,255,2,0,0,4
2,3,18,Dodgers,Elite,El Fuego,115,0,1,1,3
2,3,18,Elite,Dodgers,Racer,560,4,1,2,6
2,3,18,Elite,Dodgers,Whiffles,420,2,2,2,4
2,4,18,Dodgers,Elite,Krodville,320,3,0,0,4
2,4,18,Dodgers,Elite,El Fuego,375,3,0,1,4
2,4,18,Elite,Dodgers,Racer,545,3,3,0,6
2,4,18,Elite,Dodgers,Whiffles,455,4,1,1,3
2,5,18,Dodgers,Elite,Krodville,385,0,0,3,0
2,5,18,Dodgers,Elite,El Fuego,210,3,0,2,4
2,5,18,Elite,Dodgers,Racer,545,4,0,1,9
2,5,18,Elite,Dodgers,Whiffles,370,2,2,0,4
2,1,19,Ducks,Jets,Mateo,435,3,1,1,5
2,1,19,Ducks,Jets,Atomic,355,2,1,0,5
2,1,19,Jets,Ducks,SithDroid,225,1,0,2,1
2,1,19,Jets,Ducks,Dur,130,0,0,1,0
2,2,19,Ducks,Jets,Mateo,275,1,0,0,6
2,2,19,Ducks,Jets,Atomic,150,0,1,0,3
2,2,19,Jets,Ducks,SithDroid,370,1,2,2,3
2,2,19,Jets,Ducks,Dur,300,2,0,2,3
2,3,19,Ducks,Jets,Mateo,255,0,1,1,1
2,3,19,Ducks,Jets,Atomic,185,1,0,0,6
2,3,19,Jets,Ducks,SithDroid,160,0,0,2,0
2,3,19,Jets,Ducks,Dur,160,0,0,2,1
2,4,19,Ducks,Jets,Mateo,425,3,1,1,5
2,4,19,Ducks,Jets,Atomic,565,2,3,2,6
2,4,19,Jets,Ducks,SithDroid,185,0,1,1,2
2,4,19,Jets,Ducks,Dur,265,1,0,2,3
2,5,19,Ducks,Jets,Mateo,635,2,1,3,8
2,5,19,Ducks,Jets,Atomic,305,1,2,1,5
2,5,19,Jets,Ducks,SithDroid,365,1,0,5,3
2,5,19,Jets,Ducks,Dur,295,1,1,1,4
2,1,20,Flames,Hurricanes,Wray,440,2,3,0,4
2,1,20,Flames,Hurricanes,NinjaR3Bs,335,3,0,0,6
2,1,20,Hurricanes,Flames,Bigqdogg1,275,0,0,5,0
2,1,20,Hurricanes,Flames,AcePocket,65,0,0,0,0
2,2,20,Flames,Hurricanes,Wray,230,1,0,3,1
2,2,20,Flames,Hurricanes,NinjaR3Bs,480,2,1,4,3
2,2,20,Hurricanes,Flames,Bigqdogg1,250,0,1,0,8
2,2,20,Hurricanes,Flames,AcePocket,175,1,0,0,3
2,3,20,Flames,Hurricanes,Wray,440,1,2,3,4
2,3,20,Flames,Hurricanes,NinjaR3Bs,445,3,0,3,3
